id,houzui,date,time,evlo,evla,stlo,stla,dist,depmax,mag,az,baz,sn,深度,震级类型,震级大小,节面I,,,节面II,,,P轴,,T轴,,B轴,,矩心深度,矩震级,方法
X1.53055.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,100.842,27.2945,460.099,182.953,4.3,355.864,175.722,4.43877,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.53012.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,100.024,27.247,468.233,171.527,4.3,345.872,165.384,4.39887,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.53051.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,100.411,27.4246,479.515,183.335,4.3,350.905,170.579,4.44981,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.53015.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,99.172,27.097,481.458,169.204,4.3,335.587,154.74,4.39834,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.53011.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,100.064,27.4978,494.246,169.426,4.3,347.13,166.657,4.47366,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.51056.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,101.934,27.7508,515.084,109.97,4.3,8.34629,188.67,4.35091,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.51054.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,100.732,27.8002,516.837,193.834,4.3,355.127,174.936,4.2275,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.53010.01.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,100.207,27.7992,523.937,165.791,4.3,349.476,169.061,4.39809,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.51055.01.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,100.85,28.1583,555.555,178.167,4.3,356.677,176.536,4.33864,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.53008.01.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,99.4916,28.0261,565.83,161.918,4.3,342.946,162.221,4.0623,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.51051.02.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,101.637,28.3048,572.678,111.844,4.3,4.5234,184.722,4.0504,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.53006.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,99.293,28.249,595.421,131.767,4.3,341.885,161.071,4.35335,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.51053.01.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,100.859,28.5401,597.745,192.32,4.3,357.012,176.874,4.23187,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.51049.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,100.351,28.5606,604.852,174.973,4.3,352.31,171.952,4.24861,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.51052.01.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,99.255,28.4178,614.33,149.415,4.3,342.122,161.29,4.38663,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.53007.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,99.6839,28.5757,619.174,147.082,4.3,346.333,165.684,4.39386,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.51047.01.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,99.8922,28.718,629.881,151.585,4.3,348.486,167.926,4.49893,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.53004.01.BHZ,25to20,2013-03-19,01:47:23.62,101.177,23.1523,98.9106,28.4908,633.534,146.517,4.3,339.464,158.481,4.379,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.51046.01.BHZ,25to20,2013-03-19,01:47:23.61,101.177,23.1523,99.2872,28.8089,654.593,170.168,4.3,343.603,162.779,3.5766,10,MS,4.1,104,53,128,232,51,51,168,1,76,61,259,29,,,CAP
X1.53032.01.BHZ,25to20,2013-04-18,03:46:12.63,99.7859,25.7643,99.43,26.204,60.357,287.475,4.1,323.89,143.735,4.34916,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.53031.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,100.252,26.1294,61.7712,147.574,4.1,48.9935,229.196,4.37559,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.53030.01.BHZ,25to20,2013-04-18,03:46:12.63,99.7859,25.7643,100.17,26.36,76.3734,437.309,4.1,30.1319,210.3,4.41188,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.53029.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,99.896,26.538,86.423,490.659,4.1,7.29486,187.343,4.47404,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.53059.01.BHZ,25to20,2013-04-18,03:46:12.63,99.7859,25.7643,100.596,26.2944,100.12,180.847,4.1,53.9087,234.262,4.43739,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.53058.01.BHZ,25to20,2013-04-18,03:46:12.63,99.7859,25.7643,100.493,26.5426,111.507,181.52,4.1,39.195,219.505,4.49659,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.53057.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,100.48,26.7524,129.601,234.269,4.1,32.2089,212.514,4.36334,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.53060.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,101.028,26.4411,145.137,127.81,4.1,58.623,239.167,4.34671,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.53144.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,101.19,26.3549,154.992,154.578,4.1,64.7235,245.337,4.40952,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.53015.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,99.172,27.097,159.85,111.011,4.1,337.61,157.338,4.3636,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.53052.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,100.398,27.1527,165.497,210.906,4.1,21.5095,201.781,4.46067,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.53012.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,100.024,27.247,165.983,247.611,4.1,8.16892,188.275,4.42491,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.53014.01.BHZ,25to20,2013-04-18,03:46:12.63,99.7859,25.7643,99.087,27.364,190.429,55.4383,4.1,338.706,158.395,4.22794,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.53011.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,100.064,27.4978,194.055,237.924,4.1,8.14288,188.267,4.47367,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.53051.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,100.411,27.4246,194.212,219.292,4.1,18.5644,198.843,4.46056,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.51058.01.BHZ,25to20,2013-04-18,03:46:12.63,99.7859,25.7643,101.483,27.133,227.25,75.0103,4.1,47.7687,228.521,3.96168,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.53010.01.BHZ,25to20,2013-04-18,03:46:12.63,99.7859,25.7643,100.207,27.7992,229.323,225.788,4.1,10.4281,190.617,4.4061,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.53053.01.BHZ,25to20,2013-04-18,03:46:12.63,99.7859,25.7643,100.64,27.7747,238.398,216.95,4.1,20.6843,201.067,4.21187,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.51054.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,100.732,27.8002,244.406,216.042,4.1,22.4278,202.852,4.17596,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.53005.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,98.9073,28.0673,269.686,252.068,4.1,341.316,160.92,3.73531,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.51057.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,101.468,27.7561,276.916,90.5509,4.1,36.7882,217.542,4.3642,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.53006.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,99.293,28.249,279.626,146.499,4.1,350.035,169.812,4.33356,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.51055.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,100.85,28.1583,285.507,190.453,4.1,21.4703,201.95,4.36886,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.51052.01.BHZ,25to20,2013-04-18,03:46:12.63,99.7859,25.7643,99.255,28.4178,298.698,119.045,4.1,349.967,169.726,4.27352,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.51056.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,101.934,27.7508,306.769,58.257,4.1,43.6786,224.641,4.13749,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.53007.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,99.6839,28.5757,311.686,201.072,4.1,358.164,178.118,4.48195,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.53004.01.BHZ,25to20,2013-04-18,03:46:12.63,99.7859,25.7643,98.9106,28.4908,314.325,73.8819,4.1,344.171,163.773,4.44763,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.51047.01.BHZ,25to20,2013-04-18,03:46:12.63,99.7859,25.7643,99.8922,28.718,327.462,210.906,4.1,1.81844,181.867,4.48182,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.51051.02.BHZ,25to20,2013-04-18,03:46:12.63,99.7859,25.7643,101.637,28.3048,336.091,90.859,4.1,32.7058,213.543,4.28407,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.51046.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,99.2872,28.8089,340.96,111.73,4.1,351.787,171.559,4.16458,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.53003.01.BHZ,25to20,2013-04-18,03:46:12.62,99.7859,25.7643,98.685,28.7346,346.714,44.9759,4.1,341.921,161.419,3.9403,9,MS,4.1,55,73,-6,147,84,-163,12,16,280,8,166,72,,,CAP
X1.51050.01.BHZ,25to20,2013-05-06,19:45:14.44,104.999,28.4935,101.934,28.6185,300.182,75.7084,4.1,273.373,91.9157,4.14212,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.51056.01.BHZ,25to20,2013-05-06,19:45:14.44,104.999,28.4935,101.934,27.7508,312.107,64.4421,4.1,255.432,73.995,4.40386,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.51059.01.BHZ,25to20,2013-05-06,19:45:14.45,104.999,28.4935,101.877,27.2117,338.664,39.988,4.1,245.934,64.4832,3.93219,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.53155.01.BHZ,25to20,2013-05-06,19:45:14.44,104.999,28.4935,102.571,26.1744,351.747,21.7688,4.1,223.63,42.521,3.98735,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.51057.01.BHZ,25to20,2013-05-06,19:45:14.44,104.999,28.4935,101.468,27.7561,356.396,60.141,4.1,257.577,75.921,4.56694,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.51058.01.BHZ,25to20,2013-05-06,19:45:14.45,104.999,28.4935,101.483,27.133,377.769,39.4338,4.1,247.303,65.6709,4.18368,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.51053.01.BHZ,25to20,2013-05-06,19:45:14.45,104.999,28.4935,100.859,28.5401,405.244,71.3423,4.1,271.713,89.7465,4.26491,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.51055.01.BHZ,25to20,2013-05-06,19:45:14.44,104.999,28.4935,100.85,28.1583,408.561,64.096,4.1,265.765,83.8061,4.35616,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.51054.01.BHZ,25to20,2013-05-06,19:45:14.44,104.999,28.4935,100.732,27.8002,426.08,54.698,4.1,260.618,78.6152,4.43425,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.53056.01.BHZ,25to20,2013-05-06,19:45:14.45,104.999,28.4935,100.999,26.9939,427.896,39.9199,4.1,248.085,66.2318,4.17656,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.53144.01.BHZ,25to20,2013-05-06,19:45:14.44,104.999,28.4935,101.19,26.3549,444.915,34.6312,4.1,238.704,56.9579,4.09996,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.53060.01.BHZ,25to20,2013-05-06,19:45:14.44,104.999,28.4935,101.028,26.4411,453.541,31.2431,4.1,240.83,59.0074,3.99341,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.51049.01.BHZ,25to20,2013-05-06,19:45:14.44,104.999,28.4935,100.351,28.5606,454.938,60.742,4.1,272.041,89.8315,4.32871,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.51048.01.BHZ,25to20,2013-05-06,19:45:14.45,104.999,28.4935,100.298,29.0377,463.023,55.2352,4.1,278.606,96.3542,4.34232,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.53051.01.BHZ,25to20,2013-05-06,19:45:14.44,104.999,28.4935,100.411,27.4246,466.663,55.2048,4.1,256.375,74.2342,4.46252,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.53057.01.BHZ,25to20,2013-05-06,19:45:14.44,104.999,28.4935,100.48,26.7524,485.871,45.8486,4.1,247.66,65.575,4.30566,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.53058.01.BHZ,25to20,2013-05-06,19:45:14.45,104.999,28.4935,100.493,26.5426,494.808,50.1165,4.1,245.145,63.0735,3.67587,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.53011.01.BHZ,25to20,2013-05-06,19:45:14.44,104.999,28.4935,100.064,27.4978,497.748,61.741,4.1,258.354,76.0483,4.28074,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.53059.01.BHZ,25to20,2013-05-06,19:45:14.45,104.999,28.4935,100.596,26.2944,498.942,28.8575,4.1,241.79,59.7741,4.00624,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.51047.01.BHZ,25to20,2013-05-06,19:45:14.45,104.999,28.4935,99.8922,28.718,500.031,53.6391,4.1,274.067,91.6333,4.4368,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.53012.01.BHZ,25to20,2013-05-06,19:45:14.44,104.999,28.4935,100.024,27.247,508.96,54.9375,4.1,255.421,73.1061,3.41534,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.53007.01.BHZ,25to20,2013-05-06,19:45:14.44,104.999,28.4935,99.6839,28.5757,520.21,53.7551,4.1,272.266,89.7391,4.27678,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.53030.01.BHZ,25to20,2013-05-06,19:45:14.45,104.999,28.4935,100.17,26.36,532.706,29.4597,4.1,244.779,62.5652,3.32764,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.53050.01.BHZ,25to20,2013-05-06,19:45:14.44,104.999,28.4935,99.8985,26.8405,535.441,42.117,4.1,251.189,68.8316,4.09531,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.53031.01.BHZ,25to20,2013-05-06,19:45:14.45,104.999,28.4935,100.252,26.1294,537.85,26.4167,4.1,241.957,59.7891,4.06828,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.53049.01.BHZ,25to20,2013-05-06,19:45:14.44,104.999,28.4935,99.6386,27.2991,544.023,50.7212,4.1,257.178,74.6821,4.47501,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.51060.01.BHZ,25to20,2013-05-06,19:45:14.44,104.999,28.4935,99.3555,29.0113,554.1,52.3926,4.1,277.291,94.5883,4.29149,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.51046.01.BHZ,25to20,2013-05-06,19:45:14.44,104.999,28.4935,99.2872,28.8089,559.421,82.0496,4.1,274.942,92.2161,3.42379,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.51052.01.BHZ,25to20,2013-05-06,19:45:14.45,104.999,28.4935,99.255,28.4178,562.578,43.5952,4.1,270.509,87.7842,4.12261,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.53002.01.BHZ,25to20,2013-05-06,19:45:14.45,104.999,28.4935,99.0228,28.9519,585.978,28.3459,4.1,276.398,93.5393,4.3197,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.53014.01.BHZ,25to20,2013-05-06,19:45:14.45,104.999,28.4935,99.087,27.364,595.109,47.4828,4.1,259.249,76.4922,4.12353,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.53004.01.BHZ,25to20,2013-05-06,19:45:14.45,104.999,28.4935,98.9106,28.4908,596.033,43.0513,4.1,271.417,88.5256,4.37065,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.53032.01.BHZ,25to20,2013-05-06,19:45:14.45,104.999,28.4935,99.43,26.204,606.506,41.1206,4.1,246.569,64.0226,4.24852,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.53019.01.BHZ,25to20,2013-05-06,19:45:14.44,104.999,28.4935,98.8433,27.377,618.246,42.3615,4.1,259.903,77.0326,4.14351,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.53020.01.BHZ,25to20,2013-05-06,19:45:14.45,104.999,28.4935,98.8689,27.0278,625.627,40.6761,4.1,256.39,73.5478,4.32144,8,ML,4.0,226,68,158,325,70,24,95,1,186,31,3,59,,,CAP
X1.51050.01.BHZ,25to20,2013-07-16,18:01:47.86,104.976,28.3489,101.934,28.6185,299.338,22.2432,4.0,276.449,95.0054,3.61057,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.51056.01.BHZ,25to20,2013-07-16,18:01:47.86,104.976,28.3489,101.934,27.7508,306.288,21.284,4.0,258.217,76.7939,3.48604,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.51059.01.BHZ,25to20,2013-07-16,18:01:47.87,104.976,28.3489,101.877,27.2117,330.382,20.347,4.0,248.302,66.8652,3.48137,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.53155.01.BHZ,25to20,2013-07-16,18:01:47.87,104.976,28.3489,102.571,26.1744,338.744,25.7236,4.0,225.216,44.1198,3.74792,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.51057.01.BHZ,25to20,2013-07-16,18:01:47.86,104.976,28.3489,101.468,27.7561,351.103,21.0061,4.0,260.041,78.3989,3.87403,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.51058.01.BHZ,25to20,2013-07-16,18:01:47.87,104.976,28.3489,101.483,27.133,369.795,24.6779,4.0,249.448,67.8303,3.80153,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.51055.01.BHZ,25to20,2013-07-16,18:01:47.86,104.976,28.3489,100.85,28.1583,405.468,17.8298,4.0,267.987,86.0433,3.27513,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.53056.01.BHZ,25to20,2013-07-16,18:01:47.87,104.976,28.3489,100.999,26.9939,420.085,19.1531,4.0,249.986,68.148,3.67874,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.51054.01.BHZ,25to20,2013-07-16,18:01:47.86,104.976,28.3489,100.732,27.8002,421.556,25.3085,4.0,262.704,80.7169,3.60286,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.53030.01.BHZ,25to20,2013-07-16,18:01:47.87,104.976,28.3489,100.17,26.36,524.04,90.0911,4.0,246.246,64.0485,3.58054,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.53050.01.BHZ,25to20,2013-07-16,18:01:47.86,104.976,28.3489,99.8985,26.8405,528.365,17.9718,4.0,252.742,70.4008,2.94816,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.53031.01.BHZ,25to20,2013-07-16,18:01:47.86,104.976,28.3489,100.252,26.1294,528.514,20.663,4.0,243.363,61.2108,3.04833,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.53049.01.BHZ,25to20,2013-07-16,18:01:47.87,104.976,28.3489,99.6386,27.2991,538.51,19.656,4.0,258.774,76.2943,3.3085,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.53008.01.BHZ,25to20,2013-07-16,18:01:47.87,104.976,28.3489,99.4916,28.0261,539.661,23.1996,4.0,267.492,84.9131,3.54801,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.53029.01.BHZ,25to20,2013-07-16,18:01:47.86,104.976,28.3489,99.896,26.538,540.761,21.1605,4.0,249.399,67.069,3.6321,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.51060.01.BHZ,25to20,2013-07-16,18:01:47.86,104.976,28.3489,99.3555,29.0113,554.163,17.3556,4.0,278.948,96.2633,3.70405,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.53022.01.BHZ,25to20,2013-07-16,18:01:47.86,104.976,28.3489,99.3807,26.8658,576.208,36.6534,4.0,254.733,72.1524,3.59602,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.53002.01.BHZ,25to20,2013-07-16,18:01:47.87,104.976,28.3489,99.0228,28.9519,585.776,8.90765,4.0,277.965,95.1237,3.29104,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.53013.01.BHZ,25to20,2013-07-16,18:01:47.86,104.976,28.3489,99.0588,27.6911,586.407,22.9406,4.0,264.25,81.4825,3.23335,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.53025.01.BHZ,25to20,2013-07-16,18:01:47.86,104.976,28.3489,99.4184,26.4633,587.917,25.7539,4.0,250.474,67.9279,3.55307,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.53004.01.BHZ,25to20,2013-07-16,18:01:47.86,104.976,28.3489,98.9106,28.4908,594.423,15.2691,4.0,272.951,90.0775,3.1196,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.53032.01.BHZ,25to20,2013-07-16,18:01:47.87,104.976,28.3489,99.43,26.204,598.252,20.97,4.0,247.878,65.3482,2.81315,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.53023.01.BHZ,25to20,2013-07-16,18:01:47.86,104.976,28.3489,99.1532,26.7373,602.146,30.9666,4.0,254.105,71.4244,3.58297,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.53020.01.BHZ,25to20,2013-07-16,18:01:47.86,104.976,28.3489,98.8689,27.0278,619.877,18.9395,4.0,257.767,74.9414,3.99394,7,ML,3.7,36,70,167,130,78,20,262,5,354,23,160,67,,,HASH
X1.51050.01.BHZ,25to20,2013-08-23,06:23:56.64,105.061,28.3668,101.934,28.6185,307.428,115.428,4.2,275.947,94.4624,4.24869,7,ML,4.1,75,54,132,198,53,47,137,1,46,57,227,33,,,CAP
X1.51056.01.BHZ,25to20,2013-08-23,06:23:56.64,105.061,28.3668,101.934,27.7508,314.87,43.4562,4.2,258.214,76.7504,4.19812,7,ML,4.1,75,54,132,198,53,47,137,1,46,57,227,33,,,CAP
X1.53155.01.BHZ,25to20,2013-08-23,06:23:56.65,105.061,28.3668,102.571,26.1744,346.1,30.224,4.2,225.996,44.8608,4.29359,7,ML,4.1,75,54,132,198,53,47,137,1,46,57,227,33,,,CAP
X1.51057.01.BHZ,25to20,2013-08-23,06:23:56.64,105.061,28.3668,101.468,27.7561,359.673,54.4651,4.2,259.999,78.3172,4.24503,7,ML,4.1,75,54,132,198,53,47,137,1,46,57,227,33,,,CAP
X1.51058.01.BHZ,25to20,2013-08-23,06:23:56.65,105.061,28.3668,101.483,27.133,378.315,48.833,4.2,249.651,67.9927,2.7024,7,ML,4.1,75,54,132,198,53,47,137,1,46,57,227,33,,,CAP
X1.51053.01.BHZ,25to20,2013-08-23,06:23:56.65,105.061,28.3668,100.859,28.5401,412.021,95.607,4.2,273.667,91.6742,4.29582,7,ML,4.1,75,54,132,198,53,47,137,1,46,57,227,33,,,CAP
X1.53146.01.BHZ,25to20,2013-08-23,06:23:56.64,105.061,28.3668,101.654,26.0612,423.282,1306.88,4.2,233.664,52.1134,3.18272,7,ML,4.1,75,54,132,198,53,47,137,1,46,57,227,33,,,CAP
X1.51054.01.BHZ,25to20,2013-08-23,06:23:56.64,105.061,28.3668,100.732,27.8002,430.094,64.8396,4.2,262.624,80.5955,3.26923,7,ML,4.1,75,54,132,198,53,47,137,1,46,57,227,33,,,CAP
X1.53007.01.BHZ,25to20,2013-08-23,06:23:56.65,105.061,28.3668,99.6839,28.5757,527.069,67.5343,4.2,273.791,91.2397,4.36738,7,ML,4.1,75,54,132,198,53,47,137,1,46,57,227,33,,,CAP
X1.53030.01.BHZ,25to20,2013-08-23,06:23:56.65,105.061,28.3668,100.17,26.36,532.487,20.3443,4.2,246.453,64.215,3.00092,7,ML,4.1,75,54,132,198,53,47,137,1,46,57,227,33,,,CAP
